# 
#     CFHT g-band
#     Filter + CCD + Instrument + Other optical components + Atmosphere
#     Downloaded from: http://svo2.cab.inta-csic.es/svo/theory/fps3/getdata.php?format=ascii&id=CFHT/MegaCam.g_1
#     
3.970000000000000000e+03 0.000000000000000000e+00
3.975000000000000000e+03 4.342988000000000100e-04
3.985000000000000000e+03 1.312448300000000016e-03
3.995000000000000000e+03 8.813296399999999680e-04
4.005000000000000000e+03 2.216880000000000066e-03
4.015000000000000000e+03 2.228276099999999989e-03
4.025000000000000000e+03 3.135656699999999925e-03
4.035000000000000000e+03 4.502607999999999958e-03
4.045000000000000000e+03 6.788291000000000117e-03
4.055000000000000000e+03 1.091538700000000035e-02
4.065000000000000000e+03 1.873786599999999886e-02
4.075000000000000000e+03 3.076593999999999857e-02
4.085000000000000000e+03 4.659894099999999789e-02
4.095000000000000000e+03 6.583478299999999395e-02
4.105000000000000000e+03 8.795676400000000672e-02
4.115000000000000000e+03 1.185048999999999964e-01
4.125000000000000000e+03 1.618273000000000073e-01
4.135000000000000000e+03 2.203731999999999913e-01
4.145000000000000000e+03 2.904861000000000248e-01
4.155000000000000000e+03 3.576338000000000017e-01
4.165000000000000000e+03 4.033646000000000176e-01
4.175000000000000000e+03 4.232637000000000205e-01
4.185000000000000000e+03 4.276108000000000131e-01
4.195000000000000000e+03 4.272709000000000090e-01
4.205000000000000000e+03 4.239241999999999733e-01
4.215000000000000000e+03 4.155316000000000010e-01
4.225000000000000000e+03 4.022196000000000105e-01
4.235000000000000000e+03 3.897860000000000213e-01
4.245000000000000000e+03 3.864700999999999831e-01
4.255000000000000000e+03 3.943317000000000072e-01
4.265000000000000000e+03 4.119663000000000075e-01
4.275000000000000000e+03 4.322110000000000118e-01
4.285000000000000000e+03 4.477335000000000065e-01
4.295000000000000000e+03 4.539869999999999739e-01
4.305000000000000000e+03 4.525828000000000073e-01
4.315000000000000000e+03 4.469150000000000067e-01
4.325000000000000000e+03 4.417956000000000105e-01
4.335000000000000000e+03 4.401098999999999983e-01
4.345000000000000000e+03 4.418943000000000176e-01
4.355000000000000000e+03 4.451593999999999829e-01
4.365000000000000000e+03 4.479450999999999850e-01
4.375000000000000000e+03 4.492376000000000147e-01
4.385000000000000000e+03 4.499700999999999840e-01
4.395000000000000000e+03 4.512489000000000083e-01
4.405000000000000000e+03 4.536330000000000084e-01
4.415000000000000000e+03 4.571753000000000067e-01
4.425000000000000000e+03 4.612680000000000113e-01
4.435000000000000000e+03 4.657864999999999922e-01
4.445000000000000000e+03 4.697086999999999790e-01
4.455000000000000000e+03 4.731105999999999923e-01
4.465000000000000000e+03 4.755387999999999837e-01
4.475000000000000000e+03 4.754070000000000240e-01
4.485000000000000000e+03 4.726326000000000138e-01
4.495000000000000000e+03 4.687625999999999737e-01
4.505000000000000000e+03 4.659016999999999742e-01
4.515000000000000000e+03 4.651397999999999922e-01
4.525000000000000000e+03 4.681030999999999942e-01
4.535000000000000000e+03 4.742450999999999750e-01
4.545000000000000000e+03 4.814875000000000127e-01
4.555000000000000000e+03 4.881653000000000242e-01
4.565000000000000000e+03 4.921356000000000064e-01
4.575000000000000000e+03 4.939646999999999788e-01
4.585000000000000000e+03 4.946943999999999786e-01
4.595000000000000000e+03 4.953699999999999770e-01
4.605000000000000000e+03 4.950067000000000217e-01
4.615000000000000000e+03 4.952485999999999833e-01
4.625000000000000000e+03 4.949716000000000116e-01
4.635000000000000000e+03 4.941165000000000140e-01
4.645000000000000000e+03 4.931911999999999963e-01
4.655000000000000000e+03 4.911062999999999956e-01
4.665000000000000000e+03 4.889152999999999971e-01
4.675000000000000000e+03 4.866945999999999772e-01
4.685000000000000000e+03 4.861557000000000239e-01
4.695000000000000000e+03 4.862561000000000244e-01
4.705000000000000000e+03 4.865957000000000199e-01
4.715000000000000000e+03 4.865038999999999891e-01
4.725000000000000000e+03 4.868527999999999745e-01
4.735000000000000000e+03 4.888543000000000194e-01
4.745000000000000000e+03 4.931156999999999901e-01
4.755000000000000000e+03 4.995394000000000223e-01
4.765000000000000000e+03 5.058808999999999667e-01
4.775000000000000000e+03 5.105806999999999984e-01
4.785000000000000000e+03 5.124893000000000365e-01
4.795000000000000000e+03 5.132803000000000226e-01
4.805000000000000000e+03 5.144404000000000199e-01
4.815000000000000000e+03 5.165212000000000137e-01
4.825000000000000000e+03 5.196861000000000397e-01
4.835000000000000000e+03 5.216790000000000038e-01
4.845000000000000000e+03 5.214391000000000442e-01
4.855000000000000000e+03 5.195549000000000417e-01
4.865000000000000000e+03 5.165844000000000547e-01
4.875000000000000000e+03 5.130090000000000483e-01
4.885000000000000000e+03 5.099350999999999745e-01
4.895000000000000000e+03 5.085233000000000114e-01
4.905000000000000000e+03 5.087384999999999824e-01
4.915000000000000000e+03 5.105954000000000326e-01
4.925000000000000000e+03 5.141609999999999792e-01
4.935000000000000000e+03 5.171502000000000043e-01
4.945000000000000000e+03 5.167300999999999700e-01
4.955000000000000000e+03 5.110339999999999883e-01
4.965000000000000000e+03 5.011738999999999500e-01
4.975000000000000000e+03 4.889298000000000255e-01
4.985000000000000000e+03 4.771997000000000044e-01
4.995000000000000000e+03 4.694639999999999924e-01
5.005000000000000000e+03 4.663860000000000228e-01
5.015000000000000000e+03 4.669192999999999816e-01
5.025000000000000000e+03 4.703858000000000206e-01
5.035000000000000000e+03 4.744462999999999875e-01
5.045000000000000000e+03 4.790438000000000196e-01
5.055000000000000000e+03 4.825894000000000017e-01
5.065000000000000000e+03 4.845787999999999762e-01
5.075000000000000000e+03 4.842655000000000154e-01
5.085000000000000000e+03 4.822729000000000044e-01
5.095000000000000000e+03 4.786124999999999963e-01
5.105000000000000000e+03 4.740682999999999980e-01
5.115000000000000000e+03 4.708811999999999998e-01
5.125000000000000000e+03 4.681820999999999899e-01
5.135000000000000000e+03 4.671326000000000089e-01
5.145000000000000000e+03 4.660971999999999893e-01
5.155000000000000000e+03 4.639072000000000195e-01
5.165000000000000000e+03 4.616836000000000273e-01
5.175000000000000000e+03 4.605383000000000115e-01
5.185000000000000000e+03 4.621672000000000002e-01
5.195000000000000000e+03 4.672166999999999848e-01
5.205000000000000000e+03 4.747978999999999949e-01
5.215000000000000000e+03 4.831976000000000049e-01
5.225000000000000000e+03 4.892721999999999904e-01
5.235000000000000000e+03 4.918699999999999739e-01
5.245000000000000000e+03 4.893126999999999893e-01
5.255000000000000000e+03 4.832563000000000275e-01
5.265000000000000000e+03 4.765959000000000167e-01
5.275000000000000000e+03 4.711299999999999932e-01
5.285000000000000000e+03 4.673726999999999743e-01
5.295000000000000000e+03 4.641543000000000196e-01
5.305000000000000000e+03 4.607448000000000099e-01
5.315000000000000000e+03 4.572129999999999805e-01
5.325000000000000000e+03 4.537198000000000064e-01
5.335000000000000000e+03 4.524616000000000193e-01
5.345000000000000000e+03 4.545656000000000141e-01
5.355000000000000000e+03 4.605942000000000092e-01
5.365000000000000000e+03 4.682641000000000164e-01
5.375000000000000000e+03 4.758708999999999856e-01
5.385000000000000000e+03 4.789320000000000244e-01
5.395000000000000000e+03 4.758186999999999833e-01
5.405000000000000000e+03 4.676968000000000236e-01
5.415000000000000000e+03 4.562827999999999884e-01
5.425000000000000000e+03 4.460756000000000165e-01
5.435000000000000000e+03 4.369941999999999993e-01
5.445000000000000000e+03 4.279265999999999903e-01
5.455000000000000000e+03 4.166798999999999920e-01
5.465000000000000000e+03 4.032201000000000257e-01
5.475000000000000000e+03 3.875170000000000003e-01
5.485000000000000000e+03 3.718127999999999989e-01
5.495000000000000000e+03 3.594570999999999739e-01
